rollout,frame,time_s,joint_error_norm_rad,actual_speed_norm_rad_s,task_position_error_m,target_q1_rad,target_q2_rad,target_q3_rad,target_q4_rad,target_q5_rad,target_q6_rad,target_q7_rad,actual_q1_rad,actual_q2_rad,actual_q3_rad,actual_q4_rad,actual_q5_rad,actual_q6_rad,actual_q7_rad
normal_2s,26,0.43333333333333335,0.0022241387047856366,0.2880625017927099,0.000525228959838511,0.30847992496365717,0.5391463356486778,-0.2270662181022997,-0.6642030460690821,0.37956022563393466,0.6928367853904104,-0.2458616119004753,0.3096812495227816,0.5392883859492981,-0.22781774908767133,-0.6641993448803014,0.37882043058315584,0.6925357888152729,-0.24435140469029176
normal_2s,27,0.45,0.002265069579843239,0.3088701899170517,0.0008249122767658161,0.30512381933690147,0.5377573491168333,-0.22621973670704582,-0.6653304472146472,0.38113461369870877,0.6934794894430838,-0.24859854720713365,0.3065658975463143,0.5382418799106338,-0.2267301978929256,-0.664972507595116,0.38040239169730333,0.6931810004755223,-0.24725607023053073
normal_2s,28,0.4666666666666667,0.0025192707673624792,0.3341963268858558,0.0009894562637575487,0.30124939866368394,0.5361671296775241,-0.22496140732145808,-0.6661358666530998,0.3836313998975036,0.6946645909550572,-0.25095622844227633,0.30293165438073083,0.5368236736374844,-0.22552570987564138,-0.6657677214467597,0.382609721521659,0.6941952737023368,-0.249786768191814
normal_2s,29,0.48333333333333334,0.0026582084539788753,0.3418189211568951,0.0007829023874538584,0.29789620004853934,0.5352731827724275,-0.22277798424067138,-0.6666159521581327,0.38653012269831155,0.6954973582098625,-0.25396137134232666,0.2994895427218407,0.5357638761783637,-0.22365292262498057,-0.6663475067745311,0.3852896832635113,0.6950854896807886,-0.2526420360874923
normal_2s,30,0.5,0.0026631325033333363,0.3443307172613587,0.0005079835915483517,0.29538991622795613,0.5348643790536738,-0.22036374440609482,-0.6677480214520176,0.3888164518360286,0.695210894881413,-0.257926671781231,0.296687121767179,0.5351491752464096,-0.2214097670169839,-0.6673048396973457,0.3877005602173806,0.6951713281734796,-0.2562560220127839
normal_2s,31,0.5166666666666666,0.002695795158706619,0.35507663216976953,0.0005623088779971397,0.2929013335955099,0.5339176878167955,-0.21866542507696413,-0.6701326423021406,0.390378315617301,0.6942268246818576,-0.262009735792178,0.2940992442675096,0.5343075327368199,-0.21953934322286112,-0.6692378545350728,0.38953105707279495,0.694525789834549,-0.26019074232864886
normal_2s,32,0.5333333333333333,0.0028171817538330435,0.3740170379334124,0.0008297177071784915,0.2896010694800681,0.5320176522515079,-0.21757830269688663,-0.6731547323174979,0.39215508971398466,0.6935747158152221,-0.2653678092505241,0.2910243879553174,0.5327422671935803,-0.21820285140705462,-0.6719153639439616,0.39132482938610824,0.6938757286660109,-0.2637308685879498
normal_2s,33,0.55,0.0029718080214201537,0.3898279675054404,0.0009658774307417001,0.285814311431163,0.5299368991007314,-0.21609539378467757,-0.6758225914151704,0.394833663778491,0.6934725393724219,-0.2683125100656165,0.28746288771686257,0.5308246078190484,-0.21676643885788655,-0.6745862735162128,0.39372344664652614,0.6936002017998327,-0.26686401113058467
normal_2s,34,0.5666666666666667,0.003061678008873962,0.40154083246722055,0.0007592536139053401,0.28257976082089586,0.5285753899040733,-0.21370359386665358,-0.6781254509318085,0.39789336710410456,0.6930298706945331,-0.2718687659306364,0.28412490135531404,0.5292871538132266,-0.21467784020916647,-0.6770055770376305,0.39657397820932394,0.693210437080219,-0.27028663434746264
normal_2s,35,0.5833333333333334,0.0031725261780150664,0.4203261625537863,0.0005368578643838069,0.28022232064908925,0.5277242779736486,-0.21109734506554861,-0.6810335656873062,0.400319622672081,0.6914839432159313,-0.27634749751162063,0.2814571845090465,0.5282189716749492,-0.21223566895341162,-0.6797590329726452,0.3991344773537867,0.6920303307428125,-0.27443125429375165
normal_2s,36,0.6,0.0033469186190923242,0.4408515160501112,0.000612105100463354,0.27791204061370006,0.5263626189075354,-0.2092235752894459,-0.6851408470845283,0.4020000731388509,0.6892603088449627,-0.2809045608418304,0.2790338118454302,0.5269501730271662,-0.21018218413187192,-0.6834379540352447,0.4010933807224829,0.6901368775893054,-0.27885784783032613
normal_2s,37,0.6166666666666667,0.0034812428266193136,0.4535887247983754,0.0008292321678211842,0.2748188594339656,0.5240768268915913,-0.2079777783120102,-0.6898260072815945,0.40387376937379416,0.6873922425271439,-0.2846954887848059,0.27615256553385403,0.5249860588639891,-0.2086794266322871,-0.6878047425145376,0.4029940370270902,0.6882607501791599,-0.28284954168100307
normal_2s,38,0.6333333333333333,0.0035336188317606244,0.4586253653353911,0.0009305449142960344,0.2712673467694171,0.521641169677582,-0.20635321552754426,-0.694091626976624,0.4066272380229045,0.6861011855335929,-0.2880302344380891,0.2728131301450755,0.5226995877704601,-0.207093249621152,-0.6921023734384162,0.40547767052032263,0.6867845698358667,-0.2863921052313966
normal_2s,39,0.65,0.0035591541331579223,0.4691005082628796,0.0007328748356457243,0.26829564738528416,0.5199570095087469,-0.2038370555753303,-0.6979217306105473,0.40973940910676226,0.6844999364295895,-0.29193211909255334,0.2697250887062904,0.5208248756731099,-0.2048721758779752,-0.6960803970661329,0.4083909683821466,0.6852229104401241,-0.2901805149981059
normal_2s,40,0.6666666666666666,0.003709918798473679,0.4940532822443832,0.0005810545000664103,0.2662281674484057,0.5188166541059229,-0.2011240421615626,-0.7022818952941823,0.4121952731898732,0.6818286991084604,-0.2967105249659498,0.26733467408612294,0.5194522632848144,-0.2023152583604098,-0.7003196526217473,0.4109915673718035,0.6829027572503221,-0.29464576333389875
normal_2s,41,0.6833333333333333,0.003938298803998927,0.515954584417808,0.0006690453186608031,0.2642345163020432,0.5172000653462985,-0.1991614333406026,-0.7077618920425544,0.4138820113707848,0.678515741835726,-0.3015198460103504,0.2652154868784629,0.5179128712062109,-0.20016471204341107,-0.7054070697928033,0.41296745682423214,0.6799039310513662,-0.2993462391683982
normal_2s,42,0.7,0.0040438774256453865,0.520307113379868,0.0008240090967260444,0.26148424373657175,0.5146943176415505,-0.19784508135578874,-0.7137368298948167,0.41573818882368707,0.6755968044453216,-0.305514237018384,0.2626648965310654,0.5157127759216562,-0.19858300564120543,-0.7111011989866507,0.41486151190198456,0.6769596882907056,-0.3035636860685135
normal_2s,43,0.7166666666666667,0.0039986669069558235,0.514452933046988,0.0008849436736583385,0.25830157558574723,0.5120740984889471,-0.19616863387875236,-0.7192062162923971,0.41844982817374854,0.6732955478719084,-0.30900236378955426,0.25968222420538206,0.5132254774626462,-0.19693651758691272,-0.7166416948019974,0.4173144624783857,0.6744549862106031,-0.30728256598359405
normal_2s,44,0.7333333333333333,0.0039542751369408815,0.5205611814287429,0.0007055099367910217,0.2557243503220191,0.5102409580747103,-0.19361967288916246,-0.7241515185155322,0.42149534365743124,0.6707267545261353,-0.3130063571034275,0.2569767349265611,0.5111854009291283,-0.19467466138513695,-0.7217753040014309,0.4201724867218739,0.67190650300997,-0.3111967440909447
normal_2s,45,0.75,0.00410473965418996,0.5459703701903218,0.000634730990748755,0.25407669694494833,0.508987171531869,-0.19089338139752132,-0.7295362533595765,0.4238592055605288,0.6671323881924506,-0.31783451091016957,0.2549943134358027,0.5096830046075638,-0.19209509354736717,-0.7270805993353813,0.4226927046779857,0.6686430505674222,-0.31573558022112846
normal_2s,46,0.7666666666666666,0.004339769111406978,0.564967200869369,0.0007278871955120324,0.2525279676521147,0.5072924610285224,-0.18893748137112487,-0.7359486048402111,0.4254280780313221,0.6629422669784976,-0.3226402380881753,0.253308359872331,0.5080491362736601,-0.18994168214011475,-0.7331426729752132,0.42456258880624304,0.6647461288358781,-0.32045680856523373
normal_2s,47,0.7833333333333333,0.0043962998348568314,0.5600124475293532,0.000813905309285824,0.2502474656586587,0.5047434691564293,-0.18764831175617447,-0.7427625414008324,0.42714002100690224,0.659193485827265,-0.326576824297851,0.25121601623788703,0.5057895052854122,-0.18837817712182298,-0.7397187099609094,0.4263245053496624,0.6609504610664103,-0.3246414872818533
normal_2s,48,0.8,0.004257665067340567,0.5434772395796135,0.0008306391518059556,0.24755917099060556,0.50211427567741,-0.18602002760208225,-0.7489768471396224,0.429680572369491,0.6561108823601464,-0.3299521826708187,0.24871627744294572,0.503277217539206,-0.18676974595507906,-0.7460474755997594,0.4286186917889983,0.6576422264605076,-0.3282727534935776
normal_2s,49,0.8166666666666667,0.004142238182023055,0.5439055799442299,0.0006797519035789891,0.2455006673140849,0.5003056640272339,-0.183540736254037,-0.7545726525543054,0.43252769130871876,0.6528102538716046,-0.33378781241573197,0.246518183205119,0.5012460011281105,-0.18456742586395228,-0.7518751797408414,0.4312908594294322,0.6543392188953616,-0.3320440732067788
normal_2s,50,0.8333333333333334,0.004275199348937788,0.5969472937501717,0.0006926983918345591,0.24439581008468755,0.49910900078664694,-0.18090616095376572,-0.7605134930504132,0.4346654322105988,0.648534433935026,-0.33839150170969906,0.2450672378721275,0.4997859271263345,-0.18207031429106393,-0.757780272243096,0.43359769629155775,0.6503711977628294,-0.33638432094957377
normal_2s,51,0.85,0.004972253879274775,0.66168789476301,0.0010912021429066335,0.24341364967998003,0.49750297499586127,-0.1790645749411544,-0.7695055425353696,0.4359800922403471,0.6437139815840623,-0.34291628855034767,0.2439361620481985,0.4982257376802731,-0.18001757498390636,-0.7657974932932955,0.4352252761991184,0.6458187405813826,-0.340849816288009
normal_2s,52,0.8666666666666667,0.005257068714082752,0.5858154679248915,0.0012184488818733148,0.2417231499206486,0.49507308843108677,-0.17791287509958403,-0.7791587002098821,0.43740942314742626,0.6393866193741321,-0.34651521994270545,0.24242341561653188,0.4960707228254647,-0.17858285716696926,-0.774931089313415,0.4367183454020632,0.6414218594556105,-0.34472363836963266
normal_2s,53,0.8833333333333333,0.0038571439235865037,0.43579445496320157,0.0005992565845611454,0.23964790488988402,0.4925921886883791,-0.17644577592781346,-0.7827441445679424,0.43963872344839233,0.6357777137479832,-0.34949611240681133,0.24052615339422395,0.4936929074333296,-0.1771258595510749,-0.7802720028489675,0.43871469758217096,0.6375636308886398,-0.3479870283109645
normal_2s,54,0.9,0.0030595379089434368,0.4026783360772802,0.0004959117885903118,0.23822505708733904,0.49095975129432706,-0.17415193972473453,-0.7825518364247885,0.4421457919316577,0.6320035052696247,-0.35288051696324296,0.23895319966705908,0.4918246866734034,-0.1750976724680958,-0.7818304348132413,0.44106017223514044,0.6337628531230185,-0.35133333834131
normal_2s,55,0.9166666666666666,0.0031844103712744477,0.4223873972700164,0.00031060494545818784,0.23777795721718442,0.48996577391614143,-0.171727633427319,-0.7837005062996909,0.44391461161531726,0.6273071971833201,-0.35697642876562596,0.23814968902947273,0.49055397586821936,-0.1727887270673508,-0.7831088742495926,0.4430114491551832,0.6293497036476483,-0.3551895823664782
normal_2s,56,0.9333333333333333,0.003370766297525136,0.4368838453757228,0.00013236546487329064,0.23747507933781198,0.4885875293845324,-0.17012165488715156,-0.7867802169412073,0.44483150742588234,0.6221196548046323,-0.36093725533554954,0.23768841270292726,0.4892097576033826,-0.17096054256469248,-0.7856186489212966,0.44425562961366893,0.6244071885145797,-0.35911737406954014
normal_2s,57,0.95,0.0034169983375080385,0.438514066454125,0.00027221661761247487,0.23648473157719158,0.4864090686964217,-0.1692313978728274,-0.7911672745271735,0.4458343678855285,0.6174788524134539,-0.3639165834384428,0.23686559138842275,0.4872955582126972,-0.16978323870527942,-0.7894116245114444,0.4453348452291979,0.619671102981218,-0.3623991385260605
normal_2s,58,0.9666666666666667,0.0033747504581009558,0.4424557930494146,0.0003936035350183265,0.2351297654395722,0.48420176575376805,-0.16805203631665117,-0.795863210914589,0.44760874701863224,0.6136103606306614,-0.366222947753237,0.23567905361148359,0.4851807842445415,-0.16860430624085004,-0.7938218415991414,0.446889270280569,0.6155281008921366,-0.3650141546712532
normal_2s,59,0.9833333333333333,0.0034624085268646645,0.4760340887344228,0.0004203594830096344,0.23444648670425286,0.48286361000212147,-0.16607264374210945,-0.8008522689947984,0.44963282728229126,0.6096305819636106,-0.36887880432077946,0.23483619517700494,0.4835970209049196,-0.16687588118908603,-0.7986311212498048,0.4487645694788837,0.611494182349833,-0.36765694391680304
normal_2s,60,1.0,0.0039031070006849164,0.5413924164391588,0.0008093547804015613,0.2347573081278467,0.4821831101445962,-0.16398983839029777,-0.8071014197225937,0.45089111251684255,0.6047828430316883,-0.3721932487630996,0.23478220111826006,0.48263041125000783,-0.16489891427396267,-0.8044214111544693,0.4502182610087384,0.6069062766681822,-0.3707569403453536
normal_2s,61,1.0166666666666666,0.004475277802922688,0.6001732089117583,0.001111015154925027,0.23522965765696402,0.4811360556912125,-0.16275269684795088,-0.8152029110320773,0.45127059408352377,0.5994980960001336,-0.37532099310225264,0.23508799406334727,0.48160878297406373,-0.16342644937864037,-0.8117916375796221,0.45093762932158,0.6018419924918537,-0.37387561203865927
normal_2s,62,1.0333333333333332,0.004815065123215837,0.6275859181145488,0.0012244529822919865,0.23503068244243075,0.4793050274277259,-0.16225880544912163,-0.8245353209925457,0.4517099803754891,0.5948143659223004,-0.37741714110407154,0.2350485189964666,0.4800345419155596,-0.16262164116773073,-0.8205032843252406,0.4514656036748382,0.5970378059606675,-0.376294658325155
normal_2s,63,1.05,0.00488562543309234,0.6395904438986776,0.001325591590029245,0.2344819516701033,0.4774599487317462,-0.1615034300750901,-0.8341025297925495,0.45289580578298316,0.590957236873958,-0.3787919651134156,0.23466111854856495,0.4782752427940744,-0.16186124559637394,-0.8297996573495159,0.4524432808972029,0.5928812183686153,-0.3780024691211843
normal_2s,64,1.0666666666666667,0.004991747917849333,0.677413654109152,0.0015629240674366904,0.23461836120369964,0.4764973839248309,-0.15997562059652626,-0.8438911964478616,0.4543073996313935,0.58704308506589,-0.38046988693589584,0.2346318165718546,0.4770598617365947,-0.16056803534467748,-0.8394325961811296,0.4537175808131535,0.5888902310605488,-0.37968817164026014
normal_2s,65,1.0833333333333333,0.005473811393871487,0.6770478726433474,0.001976180708478583,0.23576078035301548,0.4762044468788668,-0.15837184041148242,-0.8548707684144451,0.4549305841081638,0.5823151670825886,-0.3827622028138423,0.23540352910261664,0.47647504419468567,-0.1590639455049659,-0.8499860649532316,0.45454678228435197,0.5843955101779064,-0.3817889139493099
normal_2s,66,1.1,0.004990169233202103,0.5354497384309215,0.0016709344400025398,0.23707495468364476,0.4755555666619882,-0.15764086422283236,-0.8634821782522426,0.4546538440036594,0.5772043163450923,-0.384826065829883,0.23654605677258853,0.4758464176534667,-0.15808771019077178,-0.8592119612776965,0.45461996900653473,0.5794795962290773,-0.38386430115920167
normal_2s,67,1.1166666666666667,0.0033369533939803945,0.3796433998813433,0.0006200865826187309,0.23772620511711903,0.47413200143821704,-0.1576798135893512,-0.8667988915395863,0.45441755839121917,0.5727483839703903,-0.385819265521027,0.2373527186163418,0.474674375528913,-0.15780383738191184,-0.8643983983968688,0.45448160237497137,0.57487809430011,-0.38519952429813525
normal_2s,68,1.1333333333333333,0.002540284737757698,0.3293693703838724,0.0002529939756306754,0.2380341265946438,0.47270239251875695,-0.15748331116592643,-0.8695559198917592,0.45491011003955634,0.5691727179443276,-0.38605500727234066,0.23781821353816834,0.4733262200970958,-0.15757893657470234,-0.8679250116498564,0.4547742458472483,0.5709771084109934,-0.3857830195774426
normal_2s,69,1.15,0.002557610298309021,0.3464543181503611,0.0005280938369389089,0.23903148955672446,0.4721620648616807,-0.15653957013094535,-0.8735072941912602,0.45561285298850523,0.5655933882460343,-0.3865608938766648,0.23864755345220534,0.4725303315663186,-0.15686496123793825,-0.8717410631960034,0.4553475124477169,0.5672967725518794,-0.3863139765973637
normal_2s,70,1.1666666666666667,0.002813806091484597,0.38287132365971044,0.0008677233229376042,0.24103688464591655,0.4722969372435723,-0.15554400974787858,-0.8775075192331575,0.455513807098972,0.5612532664333179,-0.38765164894571563,0.2402808563430063,0.4723707346477186,-0.15595982868727037,-0.8756829999082001,0.4554611904319733,0.5631654339463242,-0.38722791483111935
normal_2s,71,1.1833333333333333,0.003110703754064165,0.3951830065991768,0.0009251819705589988,0.24321362478542868,0.4720802889151284,-0.15544414069527254,-0.882154114137776,0.454503822196816,0.5565827130461392,-0.3884880951415484,0.2422856329994921,0.4721721082423368,-0.15560392939309797,-0.880106650085684,0.45480673948997125,0.5586654710529805,-0.3880885991743369
normal_2s,72,1.2,0.0030157779637570263,0.360830105257881,0.0006919340311639056,0.24472444531299756,0.47109227406842374,-0.1561355897862549,-0.8868310112393084,0.45352580196530273,0.5526190092776957,-0.3882319270218188,0.24395272706987922,0.47143383018813484,-0.15596269116929665,-0.8847034324885242,0.45393109860396735,0.5545320703306733,-0.3881855172519247
normal_2s,73,1.2166666666666666,0.002569718983729622,0.30923905275836705,0.0005080063262129616,0.2458862055529266,0.47010047591547366,-0.15661124584886274,-0.8905475221044414,0.4532708031177278,0.5495868267388226,-0.3872004805275771,0.24527437976972707,0.4705222506149229,-0.1564014707029979,-0.8886984656603929,0.4534797247364208,0.551151457785691,-0.38751112030058693
normal_2s,74,1.2333333333333334,0.002223330728483364,0.2989051568194256,0.0006254969875505782,0.2477287953128697,0.46999920683519436,-0.15635734352706507,-0.8932958091982832,0.4532229903524388,0.5466014433157462,-0.3864257015069817,0.2469521725136159,0.4701646458459498,-0.1563689924242333,-0.8918412062152586,0.4533042227161206,0.5480410587695468,-0.38676861491129516
normal_2s,75,1.25,0.0024218192072109393,0.33426342970142764,0.0009253325394088623,0.2505677870887974,0.47057341778008227,-0.15606707633998737,-0.8960508912399245,0.45237331587051377,0.542904814019004,-0.3862268528029343,0.2494237524949701,0.47044402126528256,-0.15616017834806517,-0.8947189470759669,0.45266786061463155,0.544529914784496,-0.386397725031225
normal_2s,76,1.2666666666666666,0.0027508436362468163,0.3511495000902679,0.0009458147170992374,0.2535633483320034,0.4707954637823216,-0.1566854831914048,-0.8994131822320375,0.4506156660846857,0.5389262500902059,-0.3857694726884457,0.2522535066847356,0.47068417594201917,-0.15651559100588922,-0.897927937061746,0.4512649932601764,0.5406992253455761,-0.3859674297019713
normal_2s,77,1.2833333333333332,0.0027023504729664833,0.323988662941578,0.0006650781713066369,0.2558749545387172,0.4702446169380566,-0.15810547820394763,-0.9027695360728888,0.4488960658746983,0.5357018431176872,-0.3842201245963121,0.254729052577391,0.470383595548612,-0.15759829295835653,-0.9012376689549415,0.44964560930525976,0.5372829797954359,-0.3847720570479449
