case,frame,timestamp_s,command_rad,feedback_rad,predicted_force_n,measured_force_n
no_adjustment,98,3.2666666666666666,0.45,0.45000000053720696,4.00000000790169,3.9203412766405363
no_adjustment,99,3.3,0.45,0.4500000001341668,4.000000004297656,3.9283869393749313
no_adjustment,100,3.3333333333333335,0.45,0.44999999983594946,4.000000001073335,3.9461043452272646
no_adjustment,101,3.3666666666666667,0.45,0.4499999996626908,3.999999998687596,3.971100659958843
no_adjustment,102,3.4,0.45,0.44999999960559056,3.9999999973015266,3.9999999921118112
no_adjustment,103,3.433333333333333,0.45,0.4499999996377561,3.999999996844725,4.0288993260500945
no_adjustment,104,3.466666666666667,0.45,0.44999999972483257,3.9999999971020492,4.0538956459883755
no_adjustment,105,3.5,0.45,0.4499999998335747,3.999999997798661,4.0716130599798985
no_adjustment,106,3.533333333333333,0.45,0.4499999999374759,3.999999998668598,4.0796587328531215
no_adjustment,107,3.566666666666667,0.45,0.45000000001938306,3.9999999994998077,4.076946051841487
no_adjustment,108,3.6,0.45,0.45000000007159097,4.000000000155065,4.063841379614239
no_adjustment,109,3.6333333333333333,0.45,0.450000000094206,4.000000000572728,4.042114574914308
no_adjustment,110,3.6666666666666665,0.45,0.45000000009262714,4.000000000753648,4.014699963277868
no_adjustment,111,3.7,0.45,0.4500000000748806,4.000000000741018,3.985300040072287
no_adjustment,112,3.7333333333333334,0.45,0.4500000000493345,4.000000000599045,3.957885427956502
no_adjustment,113,3.7666666666666666,0.45,0.45000000002308294,4.000000000394676,3.93615862227924
no_adjustment,114,3.8,0.45,0.4500000000010769,4.000000000184664,3.923053948567713
no_adjustment,115,3.8333333333333335,0.45,0.449999999985919,4.000000000008615,3.9203412656147774
no_adjustment,116,3.8666666666666667,0.45,0.4499999999781462,3.9999999998873523,3.9283869362545194
no_adjustment,117,3.9,0.45,0.4499999999767944,3.99999999982517,3.9461043480441638
no_adjustment,118,3.933333333333333,0.45,0.4499999999800522,3.9999999998143556,3.971100666306071
no_adjustment,119,3.966666666666667,0.45,0.4499999999858581,3.999999999840418,3.9999999997171622
no_adjustment,120,4.0,0.45,0.44999999999235163,3.999999999886865,4.028899333142005
weak_regularization,0,0.0,0.45,0.3,2.8000000000000003,0.9999999999999998
weak_regularization,1,0.03333333333333333,0.85,0.399,7.6,3.0088993332949725
weak_regularization,2,0.06666666666666667,0.8175586206896551,0.541660551724138,8.002703448275861,5.887106685974484
weak_regularization,3,0.1,0.7228837631391201,0.6712899049512485,8.007889571462545,8.497411162333375
weak_regularization,4,0.13333333333333333,0.6364072612953052,0.7531589892876139,8.00720637515365,10.142838519855882
weak_regularization,5,0.16666666666666666,0.5816078916529956,0.7779507690621111,8.00456661413686,10.635961432696048
weak_regularization,6,0.2,0.5648160969771746,0.7564449383334807,8.001399316222985,10.192740144852033
weak_regularization,7,0.23333333333333334,0.578938634599745,0.7098698387659396,7.9988231218647865,9.23951134834898
weak_regularization,8,0.26666666666666666,0.6098719594004797,0.6601991527742288,7.997422222933273,8.218683016909901
weak_regularization,9,0.3,0.6429707123660311,0.6233219670263899,7.997241770586204,7.451739379102472
weak_regularization,10,0.3333333333333333,0.6676142198471214,0.606218086225591,7.997946374376577,7.082247151481632
weak_regularization,11,0.36666666666666664,0.6791081237392441,0.6077076540335055,7.999042174675658,7.090311702487691
weak_regularization,12,0.4,0.6782011954242945,0.6214093975932292,8.000075577359578,7.351241900410759
weak_regularization,13,0.43333333333333335,0.6691234415618915,0.6393151111282006,8.000756479488533,7.70664348846041
weak_regularization,14,0.4666666666666667,0.657206019125894,0.654711359771566,8.000993118536332,8.022614132122916
weak_regularization,15,0.5,0.6469304515934866,0.6637802453770002,8.000856297294368,8.221709256048278
weak_regularization,16,0.5333333333333333,0.6408553578993205,0.6658206078427131,8.000506257807846,8.28751282355929
weak_regularization,17,0.5666666666666667,0.639462600034475,0.662463612913915,8.000116063155405,8.2492722582783
weak_regularization,18,0.6,0.6416755569675768,0.6564390062919914,7.999815586922242,8.157679459134801
weak_regularization,19,0.6333333333333333,0.6456795238133545,0.6504055669429287,7.999666336096185,8.0620069903503
weak_regularization,20,0.6666666666666666,0.6497016903261531,0.6461761303945465,7.9996648194572675,7.995135671199334
weak_regularization,21,0.7,0.6525296080858599,0.6444437395260829,7.999764340186691,7.968533524625261
weak_regularization,22,0.7333333333333333,0.6536960731971165,0.6449311337963138,7.999902794574062,7.975568727380102
weak_regularization,23,0.7666666666666667,0.6533814291637998,0.6467836150662183,8.000026220336109,7.999513679506785
weak_regularization,24,0.8,0.6521527888469438,0.6490097536102839,8.000102386693072,8.022309645235866
weak_regularization,25,0.8333333333333334,0.6506704582224806,0.650822454650444,8.000123527552038,8.031149054434206
weak_regularization,26,0.8666666666666667,0.649460102150206,0.65180986790771,8.000100863006024,8.021497396728876
weak_regularization,27,0.9,0.6487980191931727,0.6519391761540342,8.000055173579753,7.996668950050495
weak_regularization,28,0.9333333333333333,0.6487078421269372,0.6514454656366572,8.00000751475552,7.965067934550724
weak_regularization,29,0.9666666666666667,0.6490340906276403,0.6506756949832178,7.99997281262494,7.9365678482105295
weak_regularization,30,1.0,0.6495459818775084,0.6499489025798513,7.999957342395843,7.919319317493422
weak_regularization,31,1.0333333333333334,0.650030698856633,0.6494694070753828,7.999959606918406,7.917775078199251
weak_regularization,32,1.0666666666666667,0.6503515008249648,0.649302127007269,7.999973266502641,7.932146888653655
weak_regularization,33,1.1,0.6504644641939804,0.6493975972545596,7.999990586385916,7.95905261179622
weak_regularization,34,1.1333333333333333,0.6504020353638362,0.649643315882387,8.000005202402512,7.99286631764774
weak_regularization,35,1.1666666666666667,0.6502389221424462,0.6499176136761203,8.00001359276845,8.02725160681738
weak_regularization,36,1.2,0.6500561931671373,0.650129080484242,8.000015227414611,8.056477261176566
weak_regularization,37,1.2333333333333334,0.6499149273564131,0.6502343303507555,8.000011772150893,8.076299670323515
weak_regularization,38,1.2666666666666666,0.6498442704391992,0.6502356894759046,8.000005888076434,8.084372523621695
weak_regularization,39,1.3,0.6498428833155335,0.6501659085721392,8.00000011559364,8.08026422289661
weak_regularization,40,1.3333333333333333,0.6498890735199322,0.6500686272481815,7.999996150816299,8.065213923146048
weak_regularization,41,1.3666666666666667,0.6499537990185829,0.6499818068665625,7.999994606208446,8.041750710361438
weak_regularization,42,1.4,0.6500117264815763,0.6499281545377641,7.999995172711416,8.013263052180607
weak_regularization,43,1.4333333333333333,0.6500476475231464,0.6499131796915499,7.999997006579869,7.983563632405673
weak_regularization,44,1.4666666666666666,0.6500578096354094,0.649929030186019,7.9999991531573125,7.9564660306901915
weak_regularization,45,1.5,0.6500473855984662,0.6499611124964985,8.000000868669746,7.935380871747551
weak_regularization,46,1.5333333333333334,0.6500260730064457,0.649994621359415,8.000001776049334,7.922946375734474
weak_regularization,47,1.5666666666666667,0.6500037408448456,0.6500190488935758,8.000001861013466,7.920722243767912
weak_regularization,48,1.6,0.649987414117666,0.6500299653571413,8.0000013605606,7.928986243834421
weak_regularization,49,1.6333333333333333,0.6499800740678076,0.6500284081202858,8.00000061167082,7.946672510913992
weak_regularization,50,1.6666666666666667,0.6499810544449681,0.6500188255376669,7.999999918301905,7.9714771774583655
weak_regularization,51,1.7,0.6499874055367514,0.6500066537813213,7.999999470742352,8.000133075626426
weak_regularization,52,1.7333333333333334,0.6499955078795167,0.6499963707246814,7.99999932480477,8.028826747788601
weak_regularization,53,1.7666666666666666,0.6500023718504144,0.6499904584487982,7.9999994280024245,8.05370482046769
weak_regularization,54,1.8,0.6500063335225227,0.649989295614468,7.9999996698606575,8.071398975597766
weak_regularization,55,1.8333333333333333,0.6500071307209213,0.6499917152062852,7.999999933566801,8.079493038229307
weak_regularization,56,1.8666666666666667,0.65000553428219,0.6499958479623836,8.000000133036561,8.076863010701498
weak_regularization,57,1.9,0.6500027871027128,0.6499999072817898,8.000000228931622,8.063839523818215
weak_regularization,58,1.9333333333333333,0.6500000806072476,0.6500026988175684,8.000000225541289,8.042168549381557
weak_regularization,59,1.9666666666666666,0.6499982137525564,0.6500037897501958,8.000000155571225,8.014775756429241
weak_regularization,60,2.0,0.6499974786050604,0.650003395578258,8.000000061262291,7.985367950139835
weak_regularization,61,2.033333333333333,0.6499977345040847,0.6500021085479891,7.999999978675081,7.957927597929594
weak_regularization,62,2.066666666666667,0.6499985883717043,0.650000599735675,7.999999928844365,7.936170616531081
weak_regularization,63,2.1,0.6499995931982544,0.6499993925665657,7.9999999162644535,7.923041799877488
weak_regularization,64,2.1333333333333333,0.6500003993572963,0.6499987529139029,7.999999932820081,7.920316324174454
weak_regularization,65,2.1666666666666665,0.6500008284111904,0.6499986915396039,7.999999964245508,7.928360767483673
weak_regularization,66,2.2,0.6500008720042015,0.6499990422887082,7.999999996367249,7.94608519428244
weak_regularization,67,2.2333333333333334,0.6500006400847463,0.649999568401386,8.00000001932662,7.971092034732747
weak_regularization,68,2.2666666666666666,0.6500002901624254,0.650000056074994,8.000000029160192,8.00000112149988
weak_regularization,69,2.3,0.6499999648756069,0.6500003712771577,8.000000027107234,8.028906758838128
weak_regularization,70,2.3333333333333335,0.6499997539466791,0.6500004744951429,8.00000001757741,8.053905141394583
weak_regularization,71,2.3666666666666667,0.6499996841545722,0.6500004024220701,8.000000005816009,8.071621111749808
weak_regularization,72,2.4,0.649999731390592,0.6500002326267146,7.999999996063665,8.079663386637895
weak_regularization,73,2.433333333333333,0.649999844132593,0.650000047236931,7.999999990604834,8.076946996192445
weak_regularization,74,2.466666666666667,0.6499999676509464,0.6499999068464009,7.999999989706804,8.063839515110436
weak_regularization,75,2.5,0.6500000614510101,0.6499998392096701,7.999999992183328,8.04211135722359
weak_regularization,76,2.533333333333333,0.6500001068780874,0.6499998413970083,7.9999999962144095,8.014696789365491
weak_regularization,77,2.566666666666667,0.6500001057432089,0.6499998904667144,8.000000000094573,7.985297847908962
weak_regularization,78,2.6,0.6500000732478526,0.6499999567347193,8.000000002707946,7.957884561664198
weak_regularization,79,2.6333333333333333,0.6500000291497572,0.6500000148316696,8.000000003674842,7.936158918450972
weak_regularization,80,2.6666666666666665,0.6499999903814446,0.6500000499365552,8.000000003230692,7.923054947277279
weak_regularization,81,2.7,0.6499999668722216,0.6500000588562974,8.000000001959101,7.920342443022346
weak_regularization,82,2.7333333333333334,0.6499999608046046,0.6500000472724174,8.000000000505636,7.928387882139944
weak_regularization,83,2.7666666666666666,0.6499999684320864,0.6500000252041195,7.999999999364377,7.946104852590666
weak_regularization,84,2.8,0.649999983095425,0.6500000026181119,7.999999998778056,7.971100719067265
weak_regularization,85,2.8333333333333335,0.6499999981500462,0.6499999864553748,7.999999998745449,7.999999729107497
weak_regularization,86,2.8666666666666667,0.6500000089547178,0.6499999795145954,7.999999999099612,8.02889892358688
weak_regularization,87,2.9,0.6500000136245073,0.6499999809346495,7.999999999610852,8.053895270184714
weak_regularization,88,2.933333333333333,0.650000012716539,0.6499999876210264,8.000000000075664,8.071612815728933
weak_regularization,89,2.966666666666667,0.6500000082834345,0.6499999958869962,8.000000000369425,8.079658651843527
weak_regularization,90,3.0,0.6500000027802193,0.6500000027486358,8.000000000458602,8.076946106426542
weak_regularization,91,3.033333333333333,0.6499999981993875,0.650000006595686,8.000000000381736,8.06384151009614
weak_regularization,92,3.066666666666667,0.649999995620783,0.6500000072361977,8.000000000214886,8.042114717754142
weak_regularization,93,3.1,0.6499999951789367,0.6500000055014385,8.00000000003682,8.014700071454097
weak_regularization,94,3.1333333333333333,0.6499999963244195,0.650000002669939,7.999999999904542,7.985300091973453
weak_regularization,95,3.1666666666666665,0.6499999982069674,0.6499999999411844,7.99999999984312,7.957885425793499
weak_regularization,96,3.2,0.6500000000265742,0.6499999981010014,7.999999999848366,7.936158583837609
weak_regularization,97,3.2333333333333334,0.6500000012574513,0.649999997417838,7.999999999897426,7.923053896902934
weak_regularization,98,3.2666666666666666,0.6500000017182413,0.6499999977273595,7.9999999999616,7.9203412204435875
weak_regularization,99,3.3,0.6500000015164947,0.6499999986198784,8.000000000016811,7.9283869090891645
weak_regularization,100,3.3333333333333335,0.6500000009241942,0.6499999996415682,8.000000000049358,7.946104341339639
weak_regularization,101,3.3666666666666667,0.6500000002436803,0.6500000004446974,8.000000000056708,7.971100675598976
weak_regularization,102,3.4,0.6499999997072602,0.6500000008580865,8.0000000000447,8.00000001716173
weak_regularization,103,3.433333333333333,0.6499999994298686,0.650000000882112,8.000000000023116,8.02889935093721
weak_regularization,104,3.466666666666667,0.6499999994120491,0.6500000006338379,8.000000000001485,8.053895664168483
weak_regularization,105,3.5,0.6499999995763007,0.6500000002746549,7.999999999986312,8.071613068801502
weak_regularization,106,3.533333333333333,0.6499999998152374,0.6499999999477153,7.999999999980087,8.079658733057908
weak_regularization,107,3.566666666666667,0.6500000000333418,0.6499999997408091,7.999999999981824,8.076946046270008
weak_regularization,108,3.6,0.6500000001718321,0.6499999996776971,7.999999999988458,8.06384137173636
weak_regularization,109,3.6333333333333333,0.6500000002145718,0.6499999997314183,7.999999999996438,8.042114567658555
weak_regularization,110,3.6666666666666665,0.6500000001792995,0.6499999998485674,8.00000000000294,8.014699958396672
weak_regularization,111,3.7,0.6500000001014954,0.6499999999737558,8.000000000006484,7.9853000380497905
weak_regularization,112,3.7333333333333334,0.6500000000180755,0.6500000000668614,8.000000000006953,7.957885428307041
weak_regularization,113,3.7666666666666666,0.6499999999558579,0.6500000001101927,8.000000000005187,7.936158624021434
weak_regularization,114,3.8,0.6499999999267404,0.6500000001066365,8.000000000002427,7.923053950678904
weak_regularization,115,3.8333333333333335,0.649999999928894,0.6500000000722247,7.99999999999982,7.920341267340891
weak_regularization,116,3.8666666666666667,0.6499999999516919,0.6500000000271288,7.9999999999981,7.928386937234171
weak_regularization,117,3.9,0.6499999999817058,0.6499999999882874,7.9999999999975,7.946104348274024
weak_regularization,118,3.933333333333333,0.6500000000076284,0.6499999999653566,7.999999999997839,7.971100666012159
weak_regularization,119,3.966666666666667,0.6500000000229889,0.6499999999601375,7.999999999998719,7.99999999920275
weak_regularization,120,4.0,0.6500000000265503,0.6499999999685427,7.999999999999704,8.028899332665826
balanced,0,0.0,0.45,0.3,2.8000000000000003,0.9999999999999998
balanced,1,0.03333333333333333,0.49642857142857144,0.33535714285714285,3.357142857142857,1.7360421904378294
balanced,2,0.06666666666666667,0.535357142857143,0.39540000000000003,4.1071428571428585,2.9618956514917247
balanced,3,0.1,0.5658260204081633,0.4669058265306123,4.9531122448979605,4.409729593920651
balanced,4,0.13333333333333333,0.5879228163265307,0.5373128467346939,5.790320408163266,5.825915668797482
balanced,5,0.16666666666666666,0.6026230255247813,0.5969454526556852,6.529979080174927,7.01585510456753
balanced,6,0.2,0.6114887404574344,0.6401134164862742,7.113428506734694,7.866109707907903
balanced,7,0.23333333333333334,0.6163211313736897,0.6651850205708094,7.5167609083744695,8.345814984446376
balanced,8,0.26666666666666666,0.6188449372571652,0.6738924963518375,7.747619411652457,8.492549888462074
balanced,9,0.3,0.6204763728116234,0.670198677645698,7.83685644455418,8.389273591488633
balanced,10,0.3333333333333333,0.6221968558928281,0.6590465530100066,7.827951691879521,8.138816487169944
balanced,11,0.36666666666666664,0.6245295818321676,0.6452500534457254,7.766727406066063,7.8411596907320895
balanced,12,0.4,0.6275978371040264,0.6326910348005084,7.69317447281412,7.576874644556342
balanced,13,0.43333333333333335,0.6312344234999872,0.6238887120876669,7.636341360403913,7.398115507649736
balanced,14,0.4666666666666667,0.6351101129758694,0.6199229848028113,7.612431052411768,7.32684663274782
balanced,15,0.5,0.6388538162425397,0.6206338399082605,7.625629673332966,7.358781146673485
balanced,16,0.5333333333333333,0.642145633080249,0.6249893441509239,7.670818316229072,7.470887549723506
balanced,17,0.5666666666666667,0.6447736478108707,0.6315122616947254,7.737198526937839,7.630245233894508
balanced,18,0.6,0.6466541668529397,0.638673388552989,7.81194809579308,7.802367104354754
balanced,19,0.6333333333333333,0.6478216926506255,0.6451896495541829,7.8832474202314184,7.957688642575382
balanced,20,0.6666666666666666,0.6483986791841883,0.6501983323683956,7.942301346643722,8.075579710676317
balanced,21,0.7,0.648556082673854,0.6533086317370428,7.984259651033413,8.145831368844458
balanced,22,0.7333333333333333,0.6484744572632951,0.6545534839024483,8.008162541055885,8.168015729502791
balanced,23,0.7666666666666667,0.6483126594206243,0.6542766349681957,8.016179784267077,8.149374077546332
balanced,24,0.8,0.648187971984972,0.6529924183559237,8.012468743565229,8.101962940148661
balanced,25,0.8333333333333334,0.6481683736754447,0.6512508230170925,8.001959830952725,8.039716421767174
balanced,26,0.8666666666666667,0.6482752748518548,0.6495309395169445,7.989309882358997,7.975918828913565
balanced,27,0.9,0.6484935711522315,0.6481746924311955,7.978170369962334,7.921379275593722
balanced,28,0.9333333333333333,0.6487853533551213,0.6473623633791928,7.97082177971102,7.883405889401438
balanced,29,0.9666666666666667,0.6491038966828445,0.6471234556184884,7.9681456672276765,7.865523060915942
balanced,30,1.0,0.649405375208362,0.6473717438673866,7.96985214744825,7.867776143244129
balanced,31,1.0333333333333334,0.649656817588367,0.6479518931464139,7.974855761999497,7.887424799619873
balanced,32,1.0666666666666667,0.6498398804791553,0.6486862323760458,7.981693710921174,7.919828996029192
balanced,33,1.1,0.6499508766866711,0.6494132190281081,7.9889003792484194,7.95936504726719
balanced,34,1.1333333333333333,0.6499980528253771,0.6500128400350189,7.995282386129391,8.000256800700377
balanced,35,1.1666666666666667,0.6499973443058711,0.6504177930884716,8.000070851950603,8.037255195064404
balanced,36,1.2,0.6499677864810655,0.6506121599754864,8.002955782480559,8.066138851001453
balanced,37,1.2333333333333334,0.649927512216988,0.6506210928621267,8.004027426407747,8.084034920550938
balanced,38,1.2666666666666666,0.6498909149893016,0.6504957352079336,8.003659722768631,8.089573438262274
balanced,39,1.3,0.6498671930113098,0.65029735440769,8.002372197799186,8.082893139607625
balanced,40,1.3333333333333333,0.6498601827309773,0.6500837645617161,8.000701028033248,8.065516669416741
balanced,41,1.3666666666666667,0.6498691799696786,0.6498998982398871,7.999100276129873,8.040112537827932
balanced,42,1.4,0.6498903465272211,0.6497731498327636,7.99788334424575,8.010162958080597
balanced,43,1.4333333333333333,0.6499182986969643,0.6497130877114756,7.99720478302568,7.979561792804187
balanced,44,1.4666666666666666,0.6499475461428984,0.6497144479866559,7.997075255406585,7.9521743867029295
balanced,45,1.5,0.6499735627713982,0.6497620136350322,7.997398337150026,7.9313988945182246
balanced,46,1.5333333333333334,0.6499933943576747,0.6498360068060036,7.998016841372353,7.919774084666247
balanced,47,1.5666666666666667,0.6500058159046378,0.6499168878000183,7.9987578453036825,7.9186790218967635
balanced,48,1.6,0.650011129357711,0.649988850356333,7.999468654692679,7.928163943818255
balanced,49,1.6333333333333333,0.6500107333296468,0.6500417238298235,8.000039602806424,7.946938825104746
